Sample_id,Sample_label
872,1
873,1
874,8
875,6
876,7
877,8
878,5
879,7
880,8
881,2
882,4
883,4
884,2
885,8
886,4
887,10
888,1
889,4
890,4
891,7
892,2
893,4
894,1
895,1
896,1
897,4
898,8
899,2
900,6
901,8
902,2
903,2
904,5
905,8
906,2
907,7
908,8
909,1
910,4
911,8
912,9
913,4
914,1
915,1
916,5
917,1
918,4
919,8
920,1
921,8
922,1
923,1
924,1
925,2
926,3
927,4
928,6
929,4
930,1
931,2
932,1
933,2
934,2
935,4
936,1
937,1
938,7
939,4
940,6
941,5
942,4
943,4
944,9
945,2
946,2
947,1
948,4
949,2
950,2
951,2
952,7
953,1
954,4
955,7
956,4
957,1
958,9
959,1
960,5
961,2
962,2
963,3
964,1
965,6
966,8
967,9
968,6
969,5
970,2
971,7
972,2
973,1
974,9
975,3
976,3
977,4
978,2
979,6
980,9
981,2
982,1
983,7
984,4
985,7
986,1
987,4
988,10
989,4
990,2
991,2
992,1
993,9
994,1
995,4
996,4
997,10
998,5
999,2
1000,1
1001,1
1002,8
1003,5
1004,9
1005,2
1006,1
1007,1
1008,2
1009,1
1010,1
1011,1
1012,4
1013,4
1014,1
1015,9
1016,7
1017,1
1018,1
1019,1
1020,3
1021,1
1022,4
1023,1
1024,10
1025,10
1026,3
1027,8
1028,10
1029,1
1030,7
1031,3
1032,2
1033,1
1034,5
1035,1
1036,4
1037,6
1038,5
1039,1
1040,6
1041,6
1042,2
1043,2
1044,4
1045,9
1046,8
1047,1
1048,3
1049,7
1050,1
1051,1
1052,7
1053,4
1054,7
1055,6
1056,9
1057,5
1058,2
1059,4
1060,1
1061,5
1062,2
1063,1
1064,2
1065,9
1066,1
1067,6
1068,6
1069,5
1070,3
1071,4
1072,4
1073,4
1074,1
1075,4
1076,5
1077,4
1078,4
1079,6
1080,4
1081,7
1082,2
1083,1
1084,2
1085,1
1086,1
1087,4
1088,4
1089,7
1090,3
1091,1
1092,6
1093,7
1094,6
1095,4
1096,1
1097,2
1098,8
1099,1
1100,1
1101,1
1102,8
1103,7
1104,1
1105,2
1106,7
1107,4
1108,5
1109,2
1110,1
1111,10
1112,2
1113,6
1114,5
1115,8
1116,4
1117,3
1118,9
1119,8
1120,10
1121,4
1122,5
1123,2
1124,4
1125,10
1126,2
1127,7
1128,2
1129,5
1130,4
1131,4
1132,2
1133,10
1134,1
1135,7
1136,8
1137,4
1138,5
1139,6
1140,1
1141,1
1142,4
1143,1
1144,2
1145,7
1146,2
1147,7
1148,2
1149,4
1150,1
1151,2
1152,5
1153,1
1154,2
1155,2
1156,2
1157,10
1158,1
1159,4
1160,1
1161,2
1162,3
1163,8
1164,1
1165,4
1166,2
1167,1
1168,4
1169,6
1170,4
1171,7
1172,2
1173,4
1174,5
1175,2
1176,7
1177,5
1178,2
1179,1
1180,4
1181,8
1182,2
1183,8
1184,4
1185,10
1186,2
1187,6
1188,4
1189,7
1190,1
1191,1
1192,6
1193,1
1194,6
1195,1
1196,1
1197,3
1198,8
1199,3
1200,2
1201,2
1202,1
1203,3
1204,5
1205,4
1206,9
1207,6
1208,2
1209,4
1210,8
1211,4
1212,2
1213,1
1214,1
1215,1
1216,6
1217,6
1218,6
1219,1
1220,1
1221,1
1222,2
1223,4
1224,8
1225,6
1226,2
1227,2
1228,1
1229,4
1230,6
1231,6
1232,1
1233,2
1234,2
1235,5
1236,8
1237,7
1238,5
1239,2
1240,4
1241,9
1242,1
1243,2
1244,4
1245,1
1246,4
1247,4
1248,9
1249,4
1250,4
1251,4
1252,1
1253,2
1254,1
1255,2
1256,10
1257,9
1258,1
1259,4
1260,8
1261,8
1262,7
1263,1
1264,8
1265,4
1266,2
1267,1
1268,8
1269,4
1270,7
1271,5
1272,2
1273,1
1274,7
1275,7
1276,10
1277,2
1278,1
1279,10
1280,1
1281,10
1282,10
1283,4
1284,4
1285,7
1286,2
1287,4
1288,8
1289,7
1290,5
1291,8
1292,4
1293,7
1294,4
1295,2
1296,7
1297,1
1298,1
1299,3
1300,2
1301,5
1302,8
1303,6
1304,8
1305,1
1306,1
1307,2
1308,8
1309,1
1310,6
1311,3
1312,4
1313,5
1314,2
1315,4
1316,2
1317,10
1318,2
1319,10
1320,1
1321,6
1322,1
1323,4
1324,8
1325,8
1326,5
1327,4
1328,4
1329,7
1330,10
1331,4
1332,1
1333,4
1334,1
1335,4
1336,2
1337,2
1338,7
1339,9
1340,1
1341,7
1342,1
1343,1
1344,2
1345,9
1346,9
1347,4
1348,1
1349,2
1350,4
1351,1
1352,2
1353,7
1354,4
1355,2
1356,2
1357,10
1358,2
1359,4
1360,1
1361,4
1362,1
1363,3
1364,7
1365,5
1366,5
1367,1
1368,9
1369,9
1370,8
1371,7
1372,1
1373,9
1374,2
1375,4
1376,9
1377,7
1378,10
1379,4
1380,5
1381,2
1382,8
1383,2
1384,3
1385,5
1386,7
1387,3
1388,9
1389,1
1390,5
1391,7
1392,1
1393,8
1394,1
1395,1
1396,2
1397,4
1398,2
1399,9
1400,7
1401,4
1402,2
1403,2
1404,4
1405,5
1406,7
1407,4
1408,4
1409,9
1410,6
1411,4
1412,8
1413,4
1414,4
1415,6
1416,7
1417,6
1418,8
1419,5
1420,2
1421,2
1422,5
1423,4
1424,2
1425,2
1426,8
1427,4
1428,4
1429,2
1430,8
1431,1
1432,1
1433,5
1434,2
1435,9
1436,3
1437,2
1438,3
1439,3
1440,9
1441,1
1442,8
1443,1
1444,7
1445,1
1446,2
1447,6
1448,2
1449,1
1450,1
1451,4
1452,7
1453,1
1454,1
1455,1
1456,4
1457,1
1458,8
1459,6
1460,1
1461,1
1462,2
1463,1
1464,2
1465,7
1466,10
1467,7
1468,4
1469,4
1470,5
1471,2
1472,5
1473,2
1474,2
1475,5
1476,3
1477,2
1478,7
1479,4
1480,5
1481,3
1482,3
1483,1
1484,10
1485,1
1486,4
1487,8
1488,4
1489,1
1490,4
1491,2
1492,8
1493,8
1494,4
1495,7
1496,2
1497,8
1498,4
1499,1
1500,2
1501,9
1502,1
1503,5
1504,2
1505,1
1506,1
1507,10
1508,1
1509,4
1510,10
1511,7
1512,2
1513,1
1514,5
1515,2
1516,4
1517,8
1518,4
1519,5
1520,10
1521,8
1522,8
1523,7
1524,9
1525,4
1526,4
1527,1
1528,2
1529,10
1530,8
1531,7
1532,1
1533,4
1534,2
1535,8
1536,2
1537,4
1538,1
1539,2
1540,2
1541,1
1542,1
1543,1
1544,4
1545,2
1546,2
1547,1
1548,1
1549,1
1550,1
1551,7
1552,4
1553,7
1554,1
1555,8
1556,6
1557,1
1558,8
1559,1
1560,10
1561,1
1562,2
1563,7
1564,7
1565,1
1566,4
1567,2
1568,3
1569,7
1570,2
1571,2
1572,3
1573,7
1574,4
1575,4
1576,1
1577,3
1578,5
1579,4
1580,1
1581,2
1582,8
1583,2
1584,8
1585,5
1586,8
1587,2
1588,10
1589,5
1590,7
1591,3
1592,1
1593,9
1594,1
1595,3
1596,1
1597,1
1598,4
1599,3
1600,7
1601,9
1602,4
1603,8
1604,3
1605,1
1606,5
1607,8
1608,4
1609,1
1610,1
1611,4
1612,1
1613,7
1614,6
1615,10
1616,10
1617,7
1618,2
1619,1
1620,7
1621,2
1622,5
1623,2
1624,4
1625,2
1626,1
1627,1
1628,2
1629,9
1630,4
1631,3
1632,4
1633,3
1634,4
1635,1
1636,7
1637,1
1638,8
1639,1
1640,3
1641,1
1642,4
1643,1
1644,4
1645,6
1646,6
1647,4
1648,1
1649,7
1650,8
1651,6
1652,1
1653,5
1654,2
1655,7
1656,2
1657,7
1658,8
1659,4
1660,4
1661,2
1662,2
1663,8
1664,3
1665,7
1666,8
1667,1
1668,7
1669,7
1670,4
1671,1
1672,7
1673,8
1674,2
1675,1
1676,8
1677,2
1678,3
1679,6
1680,4
1681,8
1682,1
1683,1
1684,4
1685,4
1686,6
1687,6
1688,2
1689,1
1690,1
1691,7
1692,2
1693,4
1694,3
1695,1
1696,3
1697,2
1698,1
1699,7
1700,4
1701,1
1702,3
1703,1
1704,2
1705,1
1706,4
1707,6
1708,1
1709,4
1710,1
1711,8
1712,1
1713,9
1714,6
1715,1
1716,7
1717,5
1718,4
1719,9
1720,2
1721,2
1722,10
1723,4
1724,7
1725,1
1726,10
1727,7
1728,8
1729,2
1730,2
1731,4
1732,2
1733,8
1734,3
1735,7
1736,1
1737,10
1738,6
1739,1
1740,7
1741,7
1742,2
1743,2
1744,2
1745,2
1746,1
1747,4
1748,10
1749,4
1750,10
1751,7
1752,4
1753,9
1754,7
1755,2
1756,10
1757,9
1758,1
1759,8
1760,4
1761,6
1762,1
1763,1
1764,8
1765,2
1766,2
1767,10
1768,3
1769,1
1770,4
1771,1
1772,4
1773,2
1774,4
1775,9
1776,1
1777,1
1778,1
1779,8
1780,4
1781,2
1782,1
1783,1
1784,4
1785,7
1786,8
1787,9
1788,5
1789,8
1790,2
1791,1
1792,9
1793,3
1794,1
1795,9
1796,1
1797,1
1798,4
1799,5
1800,1
1801,8
1802,10
1803,2
1804,7
1805,2
1806,1
1807,4
1808,5
1809,4
1810,2
1811,1
1812,4
1813,4
1814,1
1815,4
1816,1
1817,4
1818,7
1819,3
1820,9
1821,7
1822,7
1823,1
1824,4
1825,4
1826,3
1827,4
1828,1
1829,9
1830,9
1831,6
1832,5
1833,10
1834,5
1835,4
1836,8
1837,10
1838,1
1839,8
1840,1
1841,1
1842,1
1843,8
1844,6
1845,1
1846,2
1847,4
1848,1
1849,5
1850,4
1851,1
1852,4
1853,1
1854,2
1855,9
1856,1
1857,1
1858,9
1859,2
1860,2
1861,7
1862,1
1863,9
1864,2
1865,1
1866,4
1867,7
1868,1
1869,10
1870,4
1871,7
1872,2
1873,1
1874,9
1875,7
1876,7
1877,10
1878,4
1879,7
1880,2
1881,1
1882,4
1883,3
1884,2
1885,7
1886,4
1887,1
1888,5
1889,2
1890,4
1891,1
1892,2
1893,4
1894,10
1895,4
1896,4
1897,1
1898,1
1899,5
1900,10
1901,8
1902,6
1903,4
1904,8
1905,2
1906,7
1907,2
1908,4
1909,1
1910,4
1911,4
1912,2
1913,1
1914,4
1915,2
1916,2
1917,4
1918,1
1919,8
1920,1
1921,1
1922,7
1923,1
1924,7
1925,2
1926,2
1927,3
1928,10
1929,4
1930,4
1931,9
1932,5
1933,2
1934,9
1935,1
1936,8
1937,9
1938,2
1939,1
1940,1
1941,8
1942,7
1943,2
1944,4
1945,7
1946,9
1947,1
1948,5
1949,3
1950,8
1951,9
1952,6
1953,2
1954,9
1955,1
1956,1
1957,4
1958,1
1959,1
1960,1
1961,4
1962,3
1963,8
1964,1
1965,8
1966,2
1967,9
1968,7
1969,9
1970,4
1971,1
1972,4
1973,8
1974,2
1975,8
1976,7
1977,4
1978,10
1979,6
1980,1
1981,8
1982,9
1983,1
1984,1
1985,2
1986,5
1987,4
1988,7
1989,1
1990,10
1991,7
1992,1
1993,1
1994,6
1995,3
1996,1
1997,1
1998,1
1999,4
2000,1
2001,10
2002,4
2003,2
2004,1
2005,2
2006,6
2007,10
2008,1
2009,5
2010,4
2011,3
2012,10
2013,2
2014,2
2015,3
2016,2
2017,4
2018,9
2019,3
2020,5
2021,1
2022,4
2023,5
2024,7
2025,2
2026,2
2027,4
2028,1
2029,10
2030,1
2031,7
2032,8
2033,1
2034,4
2035,1
2036,5
2037,4
2038,1
2039,7
2040,1
2041,5
2042,5
2043,1
2044,7
2045,2
2046,4
2047,3
2048,4
2049,2
2050,9
2051,6
2052,7
2053,5
2054,1
2055,1
2056,2
2057,10
2058,2
2059,5
2060,10
2061,7
2062,7
2063,1
2064,2
2065,9
2066,7
2067,1
2068,1
2069,8
2070,7
2071,5
2072,6
2073,4
2074,2
2075,1
2076,1
2077,6
2078,4
2079,7
2080,4
2081,7
2082,2
2083,4
2084,1
2085,6
2086,7
2087,7
2088,1
2089,2
2090,8
2091,7
2092,2
2093,7
2094,4
2095,1
2096,3
2097,2
2098,2
2099,2
2100,1
2101,4
2102,1
2103,2
2104,4
2105,2
2106,8
2107,2
2108,10
2109,1
2110,4
2111,1
2112,8
2113,1
2114,1
2115,3
2116,2
2117,1
2118,4
2119,8
2120,9
2121,1
2122,2
2123,5
2124,2
2125,8
2126,5
2127,1
2128,5
2129,4
2130,1
2131,1
2132,7
2133,2
2134,1
2135,7
2136,1
2137,4
2138,3
2139,1
2140,1
2141,2
2142,5
2143,9
2144,2
2145,1
2146,2
2147,2
2148,9
2149,2
2150,1
2151,1
2152,1
2153,4
2154,4
2155,5
2156,6
2157,4
2158,4
2159,2
2160,4
2161,6
2162,2
2163,4
2164,7
2165,7
2166,5
2167,4
2168,2
2169,4
2170,4
2171,1
2172,7
2173,1
2174,3
2175,1
2176,1
2177,10
2178,8
2179,3
2180,1
2181,1
2182,1
2183,1
2184,6
2185,10
2186,2
2187,8
2188,3
2189,1
2190,8
2191,2
2192,8
2193,4
2194,1
2195,4
2196,1
2197,4
2198,1
2199,2
2200,2
2201,4
2202,8
2203,1
2204,4
2205,8
2206,2
2207,10
2208,1
2209,1
2210,8
2211,4
2212,8
2213,7
2214,9
2215,5
2216,3
2217,6
2218,8
2219,4
2220,2
2221,3
2222,7
2223,8
2224,6
2225,4
2226,8
2227,1
2228,7
2229,1
2230,4
2231,1
2232,1
2233,4
2234,1
2235,1
2236,4
2237,2
2238,10
2239,2
2240,1
2241,1
2242,8
2243,1
2244,5
2245,6
2246,1
2247,2
2248,7
2249,1
2250,4
2251,7
2252,10
2253,7
2254,2
2255,5
2256,1
2257,2
2258,2
2259,5
2260,1
2261,1
2262,2
2263,1
2264,8
2265,1
2266,1
2267,1
2268,8
2269,7
2270,7
2271,7
2272,2
2273,1
2274,1
2275,3
2276,7
2277,4
2278,3
2279,1
2280,4
2281,4
2282,2
2283,7
2284,4
2285,7
2286,4
2287,8
2288,9
2289,4
2290,8
2291,1
2292,2
2293,8
2294,4
2295,2
2296,4
2297,9
2298,3
2299,10
2300,5
2301,3
2302,6
2303,6
2304,7
2305,9
2306,1
2307,1
2308,2
2309,2
2310,10
2311,1
2312,1
2313,1
2314,5
2315,4
2316,1
2317,2
2318,3
2319,1
2320,9
2321,1
2322,2
2323,1
2324,3
2325,5
2326,5
2327,1
2328,8
2329,1
2330,10
2331,7
2332,8
2333,10
2334,8
2335,3
2336,1
2337,5
2338,4
2339,4
2340,2
2341,1
2342,8
2343,5
2344,2
2345,1
2346,1
2347,6
2348,2
2349,7
2350,5
2351,10
2352,3
2353,4
2354,10
2355,6
2356,5
2357,1
2358,7
2359,6
2360,7
2361,7
2362,9
2363,1
2364,7
2365,1
2366,9
2367,1
2368,8
2369,3
2370,5
2371,4
2372,6
2373,5
2374,1
2375,4
2376,2
2377,1
2378,8
2379,8
2380,8
2381,4
2382,1
2383,10
2384,7
2385,4
2386,3
2387,4
2388,1
2389,4
2390,5
2391,2
2392,1
2393,4
2394,7
2395,7
2396,1
2397,1
2398,8
2399,9
2400,4
2401,8
2402,4
2403,1
2404,7
2405,2
2406,6
2407,8
2408,4
2409,4
2410,9
2411,1
2412,8
2413,5
2414,2
2415,7
2416,7
2417,2
2418,3
2419,2
2420,1
2421,9
2422,5
2423,4
2424,1
2425,8
2426,8
2427,7
2428,4
2429,3
2430,9
2431,4
2432,2
2433,5
2434,4
2435,1
2436,7
2437,1
2438,1
2439,1
2440,2
2441,4
2442,2
2443,7
2444,4
2445,6
2446,5
2447,1
2448,2
2449,2
2450,1
2451,3
2452,10
2453,7
2454,8
2455,8
2456,5
2457,2
2458,7
2459,1
2460,7
2461,5
2462,8
2463,2
2464,4
2465,4
2466,4
2467,3
2468,10
2469,1
2470,4
2471,1
2472,5
2473,7
2474,6
2475,4
2476,1
2477,7
2478,9
2479,7
2480,5
2481,7
2482,4
2483,1
2484,5
2485,2
2486,2
2487,7
2488,2
2489,9
2490,4
2491,1
2492,1
2493,8
2494,4
2495,1
2496,2
2497,3
2498,10
2499,1
2500,4
2501,10
2502,4
2503,7
2504,7
2505,2
2506,4
2507,1
2508,1
2509,1
2510,1
2511,2
2512,4
2513,5
2514,2
2515,2
2516,6
2517,1
2518,2
2519,4
2520,1
2521,1
2522,4
2523,8
2524,9
2525,8
2526,10
2527,10
2528,2
2529,4
2530,4
2531,1
2532,5
2533,4
2534,5
2535,3
2536,2
2537,1
2538,3
2539,7
2540,3
2541,7
2542,8
2543,1
2544,3
2545,10
2546,4
2547,2
2548,1
2549,2
2550,2
2551,4
2552,4
2553,1
2554,2
2555,2
2556,2
2557,7
2558,4
2559,5
2560,1
2561,1
2562,4
2563,1
2564,5
2565,10
2566,7
2567,7
2568,8
2569,2
2570,8
2571,2
2572,6
2573,9
2574,7
2575,4
2576,10
2577,6
2578,7
2579,1
2580,1
2581,7
2582,9
2583,1
2584,7
2585,5
2586,4
2587,1
2588,1
2589,2
2590,9
2591,8
2592,2
2593,4
2594,5
2595,6
2596,4
2597,7
2598,1
2599,1
2600,4
2601,5
2602,7
2603,1
2604,10
2605,1
2606,1
2607,1
2608,2
2609,4
2610,6
2611,2
2612,1
2613,6
2614,2
2615,8
2616,1
2617,4
2618,2
2619,10
2620,1
2621,7
2622,9
2623,2
2624,2
2625,4
2626,8
2627,7
2628,7
2629,5
2630,3
2631,7
2632,4
2633,7
2634,2
2635,4
2636,1
2637,1
2638,4
2639,9
2640,2
2641,7
2642,1
2643,1
2644,1
2645,1
2646,8
2647,1
2648,1
2649,7
2650,2
2651,1
2652,10
2653,1
2654,7
2655,4
2656,8
2657,6
2658,7
2659,1
2660,4
2661,3
2662,10
2663,1
2664,8
2665,4
2666,3
2667,4
2668,9
2669,2
2670,3
2671,4
2672,1
2673,7
2674,7
2675,7
2676,2
2677,5
2678,2
2679,1
2680,1
2681,7
2682,1
2683,4
2684,5
2685,4
2686,1
2687,5
2688,4
2689,2
2690,1
2691,1
2692,3
2693,3
2694,4
2695,4
2696,3
2697,4
2698,7
2699,1
2700,7
2701,2
2702,4
2703,4
2704,5
2705,7
2706,1
2707,1
2708,4
2709,3
2710,8
2711,7
2712,8
2713,1
2714,7
2715,9
2716,1
2717,4
2718,3
2719,5
2720,1
2721,4
2722,4
2723,1
2724,2
2725,2
2726,4
2727,1
2728,4
2729,8
2730,7
2731,4
2732,1
2733,7
2734,4
2735,4
2736,7
2737,5
2738,1
2739,8
2740,1
2741,7
2742,9
2743,1
2744,1
2745,3
2746,7
2747,1
2748,4
2749,2
2750,2
2751,1
2752,1
2753,4
2754,5
2755,3
2756,9
2757,9
2758,2
2759,5
2760,2
2761,2
2762,7
2763,4
2764,8
2765,6
2766,2
2767,1
2768,4
2769,10
2770,2
2771,5
2772,1
2773,1
2774,1
2775,1
2776,1
2777,7
2778,4
2779,4
2780,1
2781,1
2782,2
2783,2
2784,2
2785,8
2786,8
2787,7
2788,7
2789,9
2790,1
2791,5
2792,3
2793,7
2794,6
2795,8
2796,4
2797,9
2798,9
2799,1
2800,4
2801,2
2802,4
2803,9
2804,8
2805,4
2806,7
2807,1
2808,7
2809,4
2810,1
2811,5
2812,10
2813,7
2814,2
2815,5
2816,1
2817,10
2818,1
2819,5
2820,2
2821,1
2822,9
2823,2
2824,8
2825,1
2826,2
2827,7
2828,10
2829,7
2830,8
2831,2
2832,5
2833,4
2834,4
2835,7
2836,2
2837,2
2838,1
2839,7
2840,8
2841,7
2842,8
2843,8
2844,1
2845,4
2846,1
2847,8
2848,6
2849,6
2850,1
2851,2
2852,1
2853,8
2854,7
2855,6
2856,4
2857,1
2858,2
2859,1
2860,8
2861,8
2862,2
2863,1
2864,9
2865,8
2866,4
2867,4
2868,2
2869,4
2870,2
2871,8
2872,1
2873,1
2874,3
2875,2
2876,2
2877,4
2878,7
2879,2
2880,1
2881,8
2882,5
2883,2
2884,3
2885,4
2886,1
2887,7
2888,8
2889,4
2890,1
2891,10
2892,2
2893,1
2894,4
2895,5
2896,4
2897,4
2898,4
2899,2
2900,7
2901,7
2902,7
2903,10
2904,7
2905,2
2906,2
2907,4
2908,4
2909,3
2910,7
2911,2
2912,1
2913,8
2914,1
2915,2
2916,1
2917,2
2918,5
2919,4
2920,2
2921,1
2922,4
2923,1
2924,1
2925,6
2926,4
2927,5
2928,1
2929,4
2930,1
2931,4
2932,4
2933,2
2934,7
2935,9
2936,7
2937,1
2938,7
2939,3
2940,4
2941,2
2942,5
2943,7
2944,4
2945,4
2946,1
2947,4
2948,5
2949,4
2950,1
2951,7
2952,1
2953,1
2954,8
2955,8
2956,1
2957,1
2958,1
2959,2
2960,3
2961,4
2962,2
2963,4
2964,4
2965,3
2966,8
2967,8
2968,1
2969,2
2970,1
2971,6
2972,3
2973,1
2974,10
2975,6
2976,1
2977,4
2978,4
2979,3
2980,2
2981,2
2982,2
2983,2
2984,7
2985,10
2986,2
2987,2
2988,1
2989,8
2990,4
2991,7
2992,4
2993,9
2994,2
2995,4
