Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
15,0.0969858634386843,0.024341167778342502,0.00012458202326595032,0.6733541390512826,0.11784251465709362,0.02268184412148067,0.02940297878039633,0.007586526880088602,0.00439569538141261,0.023284687887952838
16,0.22734994195507263,0.04500130284490559,0.001166264147601732,0.22006245525628298,0.10334824920860092,0.017946284550031385,0.07449866017803676,0.22148892816752372,0.004991528064391788,0.08414638562755251
17,0.1417988752139462,0.3656504320758163,0.06541737700090425,0.14751661302390404,0.07352361132589215,0.08288349560817534,0.023161408334269516,0.005599875701890518,0.0807290202686666,0.013719291446535038
18,0.9818660126614696,0.00842462693421146,0.004838296929772847,1.3384265576530183e-05,6.659179838487597e-05,0.00019281730315458574,0.0008896911970031191,0.0008018552512498009,1.2752611902278866e-05,0.0028939710472749977
19,0.14089981013334707,0.03434695701310139,0.09839831974081688,0.1269323304164469,0.03020862979318328,0.3650760916861084,0.039625270160515175,0.01366782623313638,0.11770178452334018,0.03314298030000425
20,0.024489352632852145,0.9527623230541177,0.000969302863640861,0.007935811635939516,0.0004999706127845094,0.00042634424766267167,0.011887542863223055,0.00030289592033137954,0.00041653752699940877,0.00030991864244891954
21,0.4406021675399288,0.5211708282906806,0.003972376219009017,0.010696156367062214,0.0005353943613192355,0.002928529051209751,0.015215619733212213,0.0010923869443995216,0.0015358497892543424,0.002250691703924391
22,0.30266020507636343,0.07849983176614826,0.008781928911853908,0.0755977906146957,0.13303860563673145,0.017459401547573104,0.18581470003057082,0.07793671528656235,0.0260204207599735,0.09419040036952754
23,0.8026031422223979,0.02503604119680556,0.0027936603710650796,0.08559791741785447,0.0258542777574371,0.009528936842789644,0.017621718545146787,0.02211306377179272,0.002722587232446098,0.006128654642264655
24,0.07720412053653744,0.6338491247789816,0.000584013335605244,0.14409755408017402,0.008326803748889292,0.014743470029797551,0.0173973011524684,0.06726682411609698,0.0010913409668598787,0.03543944725458968
25,0.38600671323741326,0.5585513052496835,0.013657904459555968,0.007120217297555863,0.004333221557831078,0.006654714382711342,0.006578327016245946,0.011539167179659462,0.0006562036618609737,0.004902225957482479
26,0.02905160942861428,0.15284041105387272,0.0014965164533455736,0.7459279443631814,0.008669634733166837,0.021088166769398075,0.02072701755654978,0.002100672711404701,0.00481710648501378,0.013280920445452617
27,0.04044477663799357,0.45199646272307276,0.04379261572889162,0.12442281947349791,0.05215577432645153,0.2337559885916485,0.011777894074317374,0.0008164859616357042,0.022296671921181163,0.018540510561309707
28,0.20216684015943792,0.011563312874505165,0.008130346184207531,0.10181504747170089,0.16517930944322684,0.07643911230443995,0.07167333652865003,0.2626222744831987,0.04501657708434891,0.055393843466284176
29,0.29387690292881874,0.014978711640766501,0.0023873424660872697,0.07404604867531467,0.11807035196404699,0.1103912196280426,0.033462273495181626,0.10407057739165929,0.18984544103376108,0.058871130776321244
30,0.8033923809590057,0.014360876984943326,0.005597470531557403,0.006137334875719951,0.02777502682222638,0.03614398533148784,0.05045478110042036,0.04294740347739405,0.0032846846103680087,0.009906055306877075
31,0.048445684636458375,0.17657123186640772,0.000686450110817648,0.6782064488896212,0.0059152513838435835,0.012220589192442172,0.02367059464151751,0.0017508045937145496,0.0022102557196294085,0.05032268896554779
32,0.9217281226814844,0.06024193109671665,0.005071549194327207,0.0018074452195241267,0.0028996514801200458,0.00016483393075573325,0.0033883882847783164,0.0005530209043122419,0.00012021017633306462,0.004024847031648277
33,0.5644290565031743,0.24024938886693564,0.0034265872082366567,0.03206859400909582,0.008077882631300503,0.006322806974978868,0.05726677200020618,0.058920518691852455,0.001587914856109485,0.027650478258109953
34,0.14031803254475067,0.029730588476616332,0.009396220427605382,0.285182688883772,0.21792466369450525,0.08917804161879407,0.015094377215679529,0.041788895791633016,0.1343386747995592,0.03704781654708456
35,0.08855544016736071,0.09195015575115012,0.0007550035670448268,0.6668799229278416,0.020244877985894215,0.05898392318443837,0.021863035472213663,0.006755931177245435,0.011331958638554358,0.032679751128256794
36,0.05284196463323094,0.13775263862946835,0.015020783802250467,0.30477693248195686,0.02825533799892693,0.28702499580019075,0.005887791401728795,0.01703838919962184,0.010195101331812397,0.14120606472081268
37,0.6076563923022886,0.23522082754674978,0.008434658143394393,0.02962285775851132,0.0037575959286126875,0.007881226343101124,0.04337806803228605,0.034821976778984666,0.0017450829525116408,0.02748131421355967
38,0.9540392019726492,0.01116979671795309,0.002085167965427996,0.0013232659445728493,0.02028390864898751,0.002838651002863213,0.0038646397914818362,0.0019357592674684161,0.000660728402126422,0.0017988802864693995
39,0.9385247167677621,0.028699894401527457,0.0011706347305438017,0.0033011189705846027,0.00714649519090946,0.0008359919664891549,0.0023311989145904082,0.007931359358147535,0.00022632690825798946,0.009832262791187341
40,0.2085144746842583,0.3993921017739269,0.004447718473531661,0.05200499363400384,0.057252611997097184,0.1686722922759517,0.032285899172374954,0.03213265045701942,0.03493338964472424,0.010363867887111865
41,0.6730069787512082,0.04079825257489513,0.0031240833353913464,0.0359189199181779,0.05879830122178026,0.06195917089840662,0.035816640913813654,0.03423971000123984,0.009761166548773448,0.046576775836313644
42,0.10173609641921345,0.8602398386719946,0.0008842826505491354,0.009413423093705891,0.0018237792155575453,0.0010752647081438106,0.012616074318097196,0.0017880372214271903,0.006158762880594645,0.004264440820716368
43,0.05582554469556033,0.012003075862613422,0.05291642623546951,0.0024462918922901183,0.14805324262798875,0.2442751095242399,0.03978380176496538,0.22761644253703184,0.15005426875573705,0.06702579610410374
44,0.39335296521777346,0.06810288454949023,0.01670043575114599,0.11389385425429295,0.04982650764697926,0.18435676985703728,0.03511596747167379,0.07838224152417266,0.03722943090385414,0.02303894282358028
45,0.5999647612512191,0.21570782873617148,0.0049941854060144685,0.07627870472316646,0.014171328751213965,0.009818746023657132,0.02903146543584148,0.014242850221322606,0.003561579322802069,0.03222855012859112
46,0.0721301658732482,0.9170637464826905,0.001204277088231783,0.002307250586065148,0.0007725564919141526,0.0005076623803650563,0.0046514915868931354,0.00036374257206924697,0.0006696362586191644,0.00032947067990351077
47,0.11055131489271988,0.8325306978994506,0.005942075267283903,0.02025474739103471,0.004114081429545058,0.00783041581765101,0.008129835715587702,0.0013525985650770114,0.008348606971205657,0.0009456260504445278
48,0.8013745427244328,0.16019112195021862,0.0027056518021325157,0.007139346663590772,0.009069816173547662,0.00156284814921354,0.008408834081948412,0.003525726320390942,8.546157470778779e-05,0.005936650559817108
49,0.2012642946183637,0.03661136318191169,0.0005504779806483214,0.6471749452928434,0.0076934192063528445,0.050089538394965084,0.008423556740239424,0.034901682593348304,0.00046944011317494083,0.012821281878152353
50,0.38634502035056517,0.21845312084147256,0.006495801136311512,0.16713531230051734,0.0306721208794501,0.054952962898331126,0.04687433793389088,0.04349353786246289,0.01948676336456476,0.026091022432433605
51,0.024695796305805793,0.9575515985367645,0.005041162821283699,0.0005039334708987442,0.0002620441759147314,0.007672026713665182,0.0006128037478486734,6.004649216621611e-06,0.0036191698014956214,3.545977710644474e-05
52,0.10996093375500483,0.02511053525513859,0.05945059894437003,0.08541855438153753,0.15837822623220485,0.5306283790330198,0.009604251523420633,0.0035296803508462937,0.013488195020543605,0.004430645503913832
53,0.12260380865046709,0.12644147663332456,0.004626153127014842,0.2146882120831981,0.016103270329099396,0.38913393123997664,0.08486115231918892,0.006181666998316627,0.008984176338221255,0.02637615228119256
54,0.6035792683456362,0.0385939704893857,0.0001339406307100719,0.027272195156700322,0.09109432001937802,0.03149876189018102,0.04855507864469207,0.12422099524514547,0.0042085976048390344,0.030842871973332173
55,0.019370131202586783,0.026054251295141002,0.6523648869553252,0.002591474332284919,0.013516009549524371,0.16052043326323437,0.0038129630526137423,0.005902399011462417,0.11509618087679477,0.0007712704610321728
56,0.04859699647803656,0.05476620078846481,0.1430278195511684,0.11198777993579002,0.06157505180819173,0.20323309971124268,0.06386601476913295,0.008834229725400178,0.27985232873164967,0.02426047850092306
57,0.017056928437727235,0.019273633765500817,0.0075869162020166525,0.17653527525711496,0.06957147729477159,0.30818764833659745,0.04600704118757006,0.01604027883997138,0.21290694935217372,0.1268338513265563
58,0.8818307224288474,0.09196893357387692,0.0021141051887127046,0.0032345489774003307,0.0029416732620689136,0.00021310571887101656,0.007867867712407276,0.004700398851369339,0.00011514600671894156,0.005013498279727059
59,0.0021504629266021927,0.016746159597732454,0.15189691159299684,0.029094344892191162,0.03487539375355473,0.5562327392074181,0.0022603269840874,0.0012821843258474996,0.20399622024364428,0.0014652564759252034
60,0.3845201989783955,0.5392057254076615,0.012874677139540443,0.0025842516160887613,0.0020829409907325955,0.013809265285244178,0.026689386735221178,0.010938835455778258,0.0018831678297201498,0.005411550561617201
61,0.34596172141208664,0.025003336224164233,0.0025224381530085595,0.4382371055729344,0.029180141591213828,0.030595033166898294,0.06949437678732334,0.017577977543693026,0.01308545789664332,0.02834241165203424
62,0.8224713373317224,0.06327325480159655,0.0135465993356415,0.035172230472125546,0.013481426975499245,0.009131965290898892,0.012203568880803364,0.006928787553037985,0.0020563580490770097,0.021734471309597526
63,0.03977887937749503,0.21539939542491443,0.0006575508027721578,0.5712315887517965,0.026250276588214914,0.11302663983537378,0.008764402519406009,0.013743510337309086,0.003527482180058323,0.0076202741826597925
64,0.9732722857193241,0.0028790568389073018,0.007615164422361879,0.0009565915479316251,0.0017882340339712363,0.00017188425561855762,0.002276814261281203,0.005465848675723503,6.881535785650186e-05,0.005505304887024059
65,0.04331870184815574,0.03209646994429933,0.0026159269156323423,0.37147232221021903,0.08388809089999638,0.28408578836959997,0.059620527917199115,0.015477787726085194,0.07470993046892777,0.03271445369988521
66,0.3691294396568127,0.5819799390921524,0.0010775058223224175,0.014955200405542834,0.0011495338675289438,0.0032284362530471847,0.0034235366045778375,0.0017210989636700178,0.0005434357867160496,0.022791873547629484
67,0.7841361907366002,0.08161189399722346,0.002068154332079715,0.0294724608522149,0.0021546717937952127,0.01870918523201934,0.011566692358844093,0.028807823661280332,0.011797332665234502,0.029675594370708294
68,0.009156542523968773,0.4339423737353853,0.0001925119023392217,0.5279970788784987,0.004794214560432988,0.0036487531081760994,0.01667048272346336,0.0007664834434199229,0.00018383540171355611,0.0026477237226020666
69,0.02039045071311295,0.8794688980205383,0.002227066967362393,0.07319161831060304,0.005597274185976644,0.010752487623419713,0.005014563614955928,0.00014581371449448865,0.0014959395110975154,0.001715887338439202
70,0.4390088777931384,0.4084714717858024,0.02510808897417311,0.06370720566152033,0.019184805649973654,0.007969383421324874,0.014361935366281374,0.011625023744486632,0.0017610433559918058,0.008802164247307214
71,0.9161111657310075,0.011867280617434939,0.0002807077785688734,6.047144082921524e-06,0.0005260417237177999,0.00016373624167983697,0.0018376445891177514,0.06786786437699754,1.260134061886496e-05,0.0013269104567740903
72,0.31907306019822146,0.07047182617752858,0.005732230308316328,0.1479533960720098,0.24142336779955134,0.10196740790669233,0.026506023862107857,0.05692491965856465,0.016156521848012303,0.01379124616899533
73,0.219207614792662,0.1168010049531102,0.001981781399236089,0.22086120076379653,0.05481507120981182,0.16944528087789232,0.008619491122610692,0.1447956249148414,0.017556573815904555,0.0459163561501344
74,0.0866643977351942,0.013102983164211955,0.0011023149310567734,0.34570825703178265,0.23204962286442726,0.06170831577357136,0.10046177190246533,0.007917476933696424,0.0061062338942261115,0.145178625769368
75,0.7248677460712376,0.0053868964166149565,0.0020000574453872526,0.0030226016344508297,0.004056610276827407,0.0013054096138314366,0.005474335209103031,0.2414402989805716,0.0028382371917370945,0.009607807160238964
76,0.004936983717063548,0.9755546569180149,0.013624205922955891,0.002763438326856288,0.0003009204321927301,0.0013699506876315405,0.0008932098679942158,1.1267605914634688e-05,0.00021071828176480467,0.00033464823961151043
77,0.2272324851027045,0.7475610191147347,0.0001395203547532361,0.0064648439570796894,0.0051191587700621585,0.010269164461502313,0.0018942002915023441,0.0009790401217636957,0.00015884668968482846,0.0001817211362126425
78,0.04592552092783713,0.5180529067323334,0.1218047263755417,0.029020041247518617,0.009836434287166903,0.07867589901804437,0.029713190709773924,0.0012397750060055045,0.14150762070678571,0.024223884988992837
79,0.04297982989354111,0.0064252988681270965,0.017238329103338685,0.05639307120432289,0.018452572874366323,0.21842381648503556,0.025958985625827224,0.005675151688100929,0.6003992068871243,0.008053737370215794
80,0.16542608579212761,0.26544725980234113,0.004596657585935331,0.20520375292676274,0.026010218803209535,0.09944567312212738,0.042186964680515665,0.017282104004417393,0.11693061659679108,0.05747066668577214
81,0.02464343822126536,0.04983091802818264,0.18060140700209779,0.015751482141835128,0.019115704611127268,0.26112590411813985,0.005727346400223112,0.0061649459614347936,0.39562802570810157,0.04141082780759249
82,0.672675232343797,0.18283945601550664,0.0005107673018414376,0.017743211138823968,0.017474863602728607,0.005264675000472218,0.04296071137407523,0.05648925933441504,0.0005865349182142379,0.0034552889701256516
83,0.7093202025191794,0.02608041950919316,0.0003360420010586617,0.003897820375969729,0.008732321367892032,0.004092629120573846,0.04753879156274049,0.1702476466582873,0.014687022063600163,0.015067104821505422
84,0.25646307936230983,0.4979438426033465,0.0028574127329203504,0.21321453260372802,0.006845897045486424,0.0069292900973103476,0.008249643867668126,0.0008540806451618195,0.0007856905181980423,0.00585653052387058
85,0.004535400796455909,0.025908813279181948,0.5707365422414341,0.1010463487843985,0.014655702839209398,0.039112607761568274,0.006088790056846712,0.0009903640938392193,0.23520255561161035,0.0017228745354555773
86,0.8174670318883844,0.0054537839646466284,0.004861190482033451,0.02681836608407004,0.010218119174561035,0.007189045994425233,0.03198453272830005,0.05218605494026848,0.005374836557882661,0.03844703818542811
87,0.04778511252694941,0.4300361455124001,0.000531109811504244,0.45251727631276706,0.00480311013691845,0.011977544991963749,0.04607200897773259,0.0002516445086443226,0.0013908601153490622,0.004635187105771021
88,0.028792793540489803,0.3351666317697298,0.05325724942980159,0.13144330584373123,0.03424911548514105,0.32464322463265216,0.01539955376945762,0.00122938319517922,0.03578866540946363,0.040030076924353966
89,0.08593765055839621,0.014282397189381247,0.007131730702235774,0.2641709773375963,0.10118637411813806,0.09806315228422484,0.012596146772701858,0.3319089233619291,0.002476719819817517,0.08224592785557898
90,0.4359092038692804,0.043357730039259385,0.007964128045027706,0.1065403686428138,0.07663588608642011,0.11008795147755808,0.04910032601153009,0.1036239331782776,0.012607779223591038,0.05417269342624193
91,0.1918450914536646,0.06819404283215139,0.02645597604913125,0.14209049049852213,0.03951126972138222,0.2870725988046678,0.026198308387334057,0.016081261808724743,0.019947514214853225,0.1826034462295687
92,0.0800109833054282,0.699291732527557,0.05824826107975957,0.04227342675208639,0.018400401200480896,0.03591731571628649,0.01759897443324731,0.0011211389879312163,0.04402592694382798,0.003111839053394981
93,0.7368890438918368,0.0905533809244061,0.0023101945107086297,0.003929606040526377,0.05473004050329745,0.00244114813265005,0.07523374843429101,0.019506897263471507,0.0018908135134992528,0.012515126785312757
94,0.8906079484915198,0.03147713244781532,0.010521117497696495,0.0018507618098303627,0.02265408111532991,0.0061347897473951465,0.010068848085843643,0.007935826007015279,0.005414751100383165,0.013334743697170914
95,0.4651133346359253,0.4365869107161941,0.000480077084213984,0.015702926859425658,0.04277339043117782,0.007153569591512002,0.026242220324180346,0.0019975069000429625,0.001354523527834219,0.002595539929493688
96,0.6013952711148881,0.12350371298833283,0.0006809652722360976,0.04750335462836743,0.015854341803311835,0.03385702816091584,0.011112262100387344,0.10369471197377124,0.002145617244457668,0.060252734713331604
97,0.0076802355277535445,0.0019304648524170707,0.001922167821251269,0.027150661183989032,0.3679831960048274,0.474882827797103,0.008424982388426339,0.01243854883809204,0.09177730421289365,0.0058096113732466845
98,0.11525008231648388,0.34327052807707514,0.003472522778628943,0.39256709178117527,0.008459985125571173,0.07939109809658865,0.022019303049235328,0.007318709670692405,0.0022725561100023226,0.025978122994546743
99,0.20029575891552814,0.6167815554294637,0.009440312191311457,0.024632301812908063,0.03466702050570059,0.030486136927248397,0.05903426453414281,0.006801497739371541,0.012435035673804266,0.00542611627052114
100,0.06931860881289804,0.013709494920721288,0.06645532165891031,0.13732627715541426,0.247564675795663,0.17751702136000633,0.03099472146411754,0.05943993699434539,0.16417605260891946,0.03349788922900429
101,0.9277918929180586,0.02597515290568755,0.002752786037337606,0.004222908622192851,0.014964390219314685,0.0007259987062197675,0.006687387650010672,0.011551379508419085,0.0008585970170887643,0.004469506415670431
102,0.11246847834560732,0.02616160312012559,0.0009692986510251428,0.46680628092569004,0.06531739771709415,0.08110847303425939,0.04233908410849503,0.026113322041716826,0.01627718241646106,0.16243887963952533
103,0.36224280492747407,0.037095282290762734,0.003311830408801673,0.2732661989197074,0.08437427909086728,0.12415291548213774,0.008783897899106314,0.007892646661253371,0.04347899429694039,0.05540115002294891
104,0.6938867779394015,0.05811712230237792,0.0007520789178821867,0.028254305018906828,0.011856112287218269,0.09075383035703008,0.03913528342456947,0.060074917551653485,0.0042779186817521525,0.0128916535192082
105,0.19686848385263359,0.17282393471813107,0.0034836810278597373,0.45774516103188784,0.02299549388778267,0.05970476538702415,0.0635172309458216,0.001796787199774692,0.014813437099823789,0.006251024849261077
106,0.16963370898978858,0.8137261472578555,0.0004566275908136966,0.0009865285361562298,0.001155297925952729,0.00045203381944859656,0.0013801382144270646,0.010360767948544791,0.0007149677397701759,0.0011337819772425713
107,0.5557159087055481,0.014645401376102256,0.003822184447594903,0.006262503747313151,0.063190496112191,0.026095078185881058,0.01836489433913699,0.28589071025771945,0.020235031433917194,0.005777791394595788
108,0.9796557830029305,0.006549586755984517,0.00020666358037806472,0.0008115486215503254,0.0008501777278973559,9.54107833724431e-05,0.009566384017156433,0.000949278736964838,2.123809350747719e-05,0.0012939286802580417
109,0.08105363418985384,0.25785349853925255,0.005328845204471682,0.5093356800333918,0.03726841338150521,0.0659470199223008,0.020344498894943018,0.003725979195961314,0.0036439460375893933,0.015498484600730389
110,0.30169690458822396,0.019906614820493572,0.0017217589138007283,0.30957082762832255,0.050612496051200606,0.02270624590206215,0.0037020199869703656,0.27420260822587755,0.0009444187729795621,0.014936105110068989
111,0.20953216419124407,0.35051856974255624,0.0693251227026064,0.17237835962959622,0.025982002489702317,0.061054007835648474,0.03223127417320908,0.019543876920477425,0.03325300488520356,0.026181617429756145
112,0.0012318686546813299,0.9934276817968386,0.0012327429429291683,0.00014401506923047015,4.1976465169722605e-05,0.0012526905103486536,0.0013531318744118197,0.0006686847591741164,0.0004919489219965941,0.00015525900521965873
113,0.8862855826375806,0.05622465658325436,0.0004768273681389547,0.002098365181940343,0.009425758812084005,0.004421276194110969,0.011415258764159405,0.022606990764843123,0.001513374072220399,0.0055319096216680285
114,0.7183396738404806,0.08548020275621931,0.007056436363631907,0.02962022531336886,0.011034203076191625,0.01123226241179776,0.03531895390860137,0.041677735055422924,0.03194843132429623,0.02829187594998967
115,0.9727294681915596,0.016746018129549217,0.001123454380343362,0.000248221423898974,0.0008991372612797812,0.00037118018131104667,0.000929352077386372,0.005880369888105569,0.00023155618354643752,0.0008412422830197903
116,0.32471606007978937,0.007979718699397361,0.00026114690216343,0.3686608676506529,0.039898553216475424,0.026174999490057034,0.08071438204456736,0.11303994212191784,0.007426968564967007,0.031127361230012283
117,0.8016422971797817,0.12013940566896086,0.005104526575248092,0.005930844121058938,0.023726787999163144,0.0005101286215366535,0.03400046725632112,0.0029553285270152744,0.00025242155074159053,0.005737792500172676
118,0.9064667199875133,0.04289570771359531,0.014062702172074516,0.013327314513279355,0.004798371739689265,0.0015856760978831088,0.0070273126737069236,0.0020024226985891967,0.0013254115775834716,0.006508360826085559
119,0.9537297722996115,0.01671504221061824,0.0025584474773113534,0.0005492409021117884,0.007920300445351847,0.00047124940676545945,0.012544104589666167,0.002665226872760032,8.430842977171527e-05,0.0027623073660314234
120,0.3825579817353342,0.13783736790173895,0.1182279497441804,0.010873881853376654,0.07363424929397885,0.0329339909353274,0.019637921334673236,0.10342341793386646,0.00785628899294235,0.11301695027458149
121,0.8811740512705707,0.05986351196066218,0.0012482295953766325,0.013522518287475674,0.009910581178925638,0.0039349163678113405,0.011347075061261189,0.016951044950398723,0.0001061905887237862,0.0019418807387940463
122,0.9558133118429553,0.03391587835541281,0.0002846234172426433,0.0015372629809143749,0.001846685033777116,0.0001527939231503477,0.0048304973383187745,0.0007509834100662477,7.626135372169765e-05,0.0007917023444408575
123,0.03269832044291229,0.8075185564644183,0.0007376515280187972,0.13902685760571132,0.0026295897725866807,0.0045241924731305875,0.006279625638877142,0.0005842462556182978,0.0007519600734673266,0.00524899974525937
124,0.8811442103740661,0.05759489748576674,0.0008901757046472667,0.004586469242287817,0.011842801366430372,0.0015351098346611742,0.01937392069679564,0.005265328625266778,0.00030240691223998485,0.0174646797578381
125,0.08143010575158408,0.06630994064787098,0.1393672947894302,0.14357148134987874,0.14404666158979523,0.19729256637005402,0.0848936303122117,0.009115646163347452,0.0864412871402152,0.0475313858856123
126,0.1025868908423025,0.12607962280908958,0.009218174692349342,0.11719605131549718,0.1738309451582706,0.10888280770036078,0.03271323879026688,0.014608467682416524,0.29148273676675523,0.023401064242691363
127,0.5320988421009134,0.19627541486214692,0.010290805482949746,0.06855045722665784,0.026075388404709663,0.011690834400516362,0.05160448524789143,0.017739322940414682,0.019297968378698564,0.06637648095510136
128,0.9438996836976534,0.04658653185272486,0.0012082436238697453,0.002663808261088962,0.0011632726874891304,0.00012636142552590327,0.002014408330853801,0.0010270283487647867,3.0195758822827417e-05,0.0012804660132065898
129,0.0036576820747527368,0.542553448465952,0.03002599142935845,0.13738820945438945,0.006769072079808202,0.1722785343362068,0.0021800717343085337,0.0019845464332475206,0.08838938644408083,0.014773057547895553
130,0.021216800161464926,0.9721240081703604,0.00033452744852147695,0.004880395164785743,6.500021368001363e-05,0.00018455143120876626,0.0010016647070025804,1.3096818264875292e-05,4.815521240740434e-05,0.00013180067230403808
131,0.07826635917768399,0.008235166860864208,0.005285224275713736,0.24826538822078398,0.47909498958602825,0.11852448636090279,0.041221120042945064,0.0036094367475190234,0.015257692686256284,0.0022401360413025497
132,0.5057609290357135,0.008503465184250113,0.0010115274468412477,0.002260323316427517,0.021738501983846113,0.0021753911286750294,0.04194974653811133,0.3624975027924532,0.0006600078533487959,0.05344260472033325
133,0.6426355069238919,0.08789651035230377,0.0034621603029098332,0.03407493325829118,0.05322741990025132,0.06524088501460498,0.03438695158087015,0.056143730827120646,0.003954626464473311,0.01897727537528268
134,0.06893841535014064,0.06221620548905536,0.007746231410731613,0.31692912380629085,0.09185996475773134,0.0564375958948068,0.05836763904577491,0.03863517999722703,0.23915040029394694,0.05971924395429443
135,0.47479987491831704,0.30903404220663866,0.036382847975946465,0.05612122918770905,0.053020366980340065,0.006696734522682131,0.03347910438775238,0.00871704174792975,0.012911217057663066,0.008837541015021277
136,0.04297854630380067,0.06380865882904158,0.0007222057148851504,0.8119424533335984,0.017051247809498713,0.024169455975778825,0.008339800807944085,0.018377474966229154,0.002841017458081821,0.009769138801141598
137,0.06123028341244133,0.09197301894053876,0.026312112087929457,0.03739100262078519,0.004384558878793538,0.7280746323461761,0.013501234264583559,0.0016727118932051061,0.03385293926835639,0.001607506287190701
138,0.028523265819997416,0.00924929536498661,0.2518684755615715,0.16570605365133229,0.2732533488467234,0.1177106241478907,0.00305917350819494,0.0013469090479338059,0.14468475244837292,0.004598101602996426
139,0.2246863964201659,0.018115019148749214,0.06485122540984592,0.09363261846048528,0.09074325359865072,0.2408394320107538,0.044929374385094235,0.03331914428613392,0.13707101685584366,0.051812519424277385
140,0.6820681644291142,0.17250565084873268,0.0014692493978002673,0.0549269773355287,0.008506703039761396,0.003709856849588175,0.013057305605524181,0.04149424716673709,0.002079693938196779,0.020182151389016446
141,0.6359798095451643,0.1858545368414874,0.0006588007626136936,0.018971119217841052,0.02125922797692645,0.009389233156115437,0.016948100315009238,0.09906535383127939,0.0058683789257820244,0.006005439427781099
142,0.5858410505131223,0.1149013785540853,0.0006840207477476522,0.059236853484477756,0.053580690701460786,0.0022331945025774813,0.018468277544305783,0.13231286097487016,0.0025192954164955698,0.030222377560857046
143,0.27140940322906126,0.3735149315814513,0.000936916754760487,0.038811388864207305,0.12990388360854274,0.03172214399802441,0.11798625436329467,0.014927154954018283,0.014466046729558616,0.006321875917080855
144,0.892251563721917,0.015185265815065307,0.0008415335266275628,0.0064009015901754585,0.03165513571178076,0.0020343774653947223,0.010055734854171022,0.04031499256800725,0.0001326540809533844,0.0011278406659076437
145,0.09088957086545281,0.05715641136819838,0.01272974126912634,0.3017512463437834,0.035339854185441284,0.24165181139618264,0.05386565434886468,0.00903077400670426,0.10106376757451319,0.09652116864173298
146,0.7536181720156095,0.03271090535673303,0.0007267889801409315,0.0002943558517913168,0.004352422943215499,0.001816980652756577,0.0022020333003829047,0.20057505930101663,0.0006506536992004751,0.003052627899152978
147,0.3389859148846614,0.5419901003253927,8.639011200959427e-05,0.005021414618322877,0.0018990144235805867,0.0003167709110415562,0.011428589331600424,0.09261179573844229,0.00013984426014295102,0.007520165394805535
